url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,136,69
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,131,35
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,51,23
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,35,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,31,4
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,28,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,21,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,18,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/publicfinance/fintaxdemo/Power%20BI%20Embedding.md,17,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,14,11
