url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,121,64
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,61,21
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,51,22
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,31,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,26,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,25,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,19,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,16,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,16,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/build-lab-2024,16,5
