storeId,productCode,advertising,price,weekStarting,basePrice,wholeSaleCost,ratioAge60,collegeRatio,income,highIncome150Ratio,largeHH,minoritiesRatio,more1FullTimeEmployeeRatio,distanceNearestWarehouse,salesNearestWarehousesRatio,avgDistanceNearest5Supermarkets,salesNearest5StoresRatio
5.0,2.0,0.0,199.0,2142019.0,899.99,400.83,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,2.0,1.0,199.0,4042019.0,899.99,400.83,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,2.0,1.0,199.0,5232019.0,899.99,400.83,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,2.0,0.0,269.0,7182019.0,899.99,400.83,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,2.0,0.0,169.0,9052019.0,899.99,400.83,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,366.0,7062017.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,366.0,8312017.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,351.0,1.0192017E7,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,339.0,1.2072017E7,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,339.0,1252018.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,339.0,3152018.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,199.0,5032018.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,339.0,6212018.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,219.0,8092018.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,299.0,1.0042018E7,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,299.0,1.1292018E7,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,229.0,1172019.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,179.0,3072019.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,299.0,4252019.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,0.0,249.0,6132019.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,1.0,289.0,8082019.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
5.0,3.0,1.0,278.0,9262019.0,1199.99,623.15,0.117368035,0.32122573,10.922371,0.53588337,0.10309158,0.05387528,0.41056803,3.801998,0.6818182,1.6005734,0.73630685
8.0,1.0,0.0,229.0,7202017.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,0.0,189.0,9072017.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,0.0,159.0,1.0262017E7,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,1.0,139.0,1.2142017E7,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,1.0,149.0,2012018.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,0.0,189.0,3222018.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,0.0,189.0,5102018.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,1.0,159.0,7122018.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
8.0,1.0,0.0,139.0,8302018.0,499.99,220.55,0.25239402,0.09517328,10.59701,0.054227155,0.1317497,0.03524333,0.28307474,2.6363328,1.5,2.9053843,0.64101595
