7682,new-Default-simple-polo x blue-L-DarkCyan,683,304.92,289.76,0.67,14.48,Pending,1,Contoso,0,0.0,2,1,1,polo
7682,new-Default-simple-polo x green-M-BlanchedAlmond,683,304.92,289.76,0.67,14.48,Pending,1,Contoso,0,0.0,101,1,1,polo
7682,new-Default-simple-puma m pink-X-Tomato,683,304.92,289.76,0.67,14.48,Pending,1,Contoso,0,0.0,46,1,1,puma
7682,new-Default-simple-puma x pink-S-HoneyDew,683,304.92,289.76,0.67,14.48,Pending,1,Contoso,0,0.0,113,1,1,puma
7682,new-Default-simple-puma xl black-M-DodgerBlue,683,304.92,289.76,0.67,14.48,Pending,1,Contoso,0,0.0,112,1,1,puma
7682,new-Default-simple-tommy xl black-L-DarkViolet,683,304.92,289.76,0.67,14.48,Pending,1,Contoso,0,0.0,41,1,1,tommy
7683,new-Default-configurable-ck m black-S-Turquoise,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,143,1,1,ck
7683,new-Default-simple-guess m green-M-LimeGreen,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,93,1,1,guess
7683,new-Default-simple-nike x gray-XS-Tan,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,142,1,1,nike
7683,new-Default-simple-nike x pink-L-Azure,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,12,1,1,nike
7683,new-Default-simple-nike xl white-S-GreenYellow,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,84,1,1,nike
7683,new-Default-simple-polo x gray-S-DarkKhaki,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,36,1,1,polo
7683,new-Default-simple-polo x green-XL-Lime,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,58,1,1,polo
7683,new-Default-simple-puma xl white-XS-Moccasin,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,38,1,1,puma
7683,new-Default-simple-tommy m pink-XL-SlateGrey,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,40,1,1,tommy
7683,new-Default-simple-tommy xl white-XL-Bisque,684,218.21,207.8,0.02,10.39,Early Delivery,1,Contoso,0,0.0,37,1,1,tommy
7684,new-Default-configurable-ck m black-S-Turquoise,685,281.91,267.94,0.58,13.39,Delayed,1,Contoso,0,0.0,143,1,1,ck
7684,new-Default-configurable-nike xl green-X-Orchid,685,281.91,267.94,0.58,13.39,Delayed,1,Contoso,0,0.0,116,1,1,nike
7684,new-Default-simple-ck xl green-S-LightSeaGreen,685,281.91,267.94,0.58,13.39,Delayed,1,Contoso,0,0.0,115,1,1,ck
7684,new-Default-simple-levis xl white-S-Purple,685,281.91,267.94,0.58,13.39,Delayed,1,Contoso,0,0.0,62,1,1,levis
7684,new-Default-simple-levis xl white-S-Purple,685,281.91,267.94,0.58,13.39,Delayed,1,Contoso,0,0.0,62,1,1,levis
7684,new-Default-simple-puma x white-L-Chartreuse,685,281.91,267.94,0.58,13.39,Delayed,1,Contoso,0,0.0,52,1,1,puma
