"datetime","machineID","failure"
2015-02-04 06:00:00,1,"comp3"
2015-03-21 06:00:00,1,"comp1"
2015-04-05 06:00:00,1,"comp4"
2015-05-05 06:00:00,1,"comp3"
2015-05-20 06:00:00,1,"comp2"
2015-06-04 06:00:00,1,"comp4"
2015-06-19 06:00:00,1,"comp2"
2015-08-03 06:00:00,1,"comp3"
2015-08-03 06:00:00,1,"comp4"
2015-11-01 06:00:00,1,"comp4"
2015-11-16 06:00:00,1,"comp1"
2015-12-16 06:00:00,1,"comp4"
2015-01-02 03:00:00,2,"comp2"
2015-02-01 06:00:00,2,"comp2"
2015-04-02 06:00:00,2,"comp2"
2015-04-17 06:00:00,2,"comp1"
2015-06-01 06:00:00,2,"comp2"
2015-08-15 06:00:00,2,"comp1"
2015-09-29 06:00:00,2,"comp1"
2015-01-07 06:00:00,3,"comp1"
2015-02-21 06:00:00,3,"comp2"
2015-03-23 06:00:00,3,"comp1"
2015-06-21 06:00:00,3,"comp2"
2015-02-10 06:00:00,4,"comp2"
2015-03-27 06:00:00,4,"comp2"
2015-05-11 06:00:00,4,"comp2"
2015-06-10 06:00:00,4,"comp2"
2015-08-24 06:00:00,4,"comp2"
2015-12-07 06:00:00,4,"comp1"
2015-04-21 06:00:00,5,"comp3"
2015-06-05 06:00:00,5,"comp3"
2015-06-20 06:00:00,5,"comp2"
2015-07-05 06:00:00,5,"comp1"
2015-09-18 06:00:00,5,"comp2"
2015-10-03 06:00:00,5,"comp3"
2015-10-18 06:00:00,5,"comp2"
2015-12-02 06:00:00,5,"comp3"
2015-08-07 06:00:00,6,"comp1"
2015-01-17 06:00:00,7,"comp2"
2015-02-01 06:00:00,7,"comp1"
2015-04-17 06:00:00,7,"comp1"
2015-04-17 06:00:00,7,"comp4"
2015-05-02 06:00:00,7,"comp2"
2015-06-01 06:00:00,7,"comp2"
2015-07-01 06:00:00,7,"comp2"
2015-07-31 06:00:00,7,"comp1"
2015-08-30 06:00:00,7,"comp2"
2015-10-29 06:00:00,7,"comp2"
2015-10-29 06:00:00,7,"comp4"
2015-01-02 03:00:00,8,"comp1"
2015-01-04 06:00:00,8,"comp2"
2015-02-03 06:00:00,8,"comp1"
2015-02-18 06:00:00,8,"comp4"
2015-03-20 06:00:00,8,"comp2"
2015-04-19 06:00:00,8,"comp4"
2015-08-02 06:00:00,8,"comp2"
2015-09-01 06:00:00,8,"comp4"
2015-10-16 06:00:00,8,"comp2"
2015-10-31 06:00:00,8,"comp1"
2015-01-28 06:00:00,9,"comp3"
2015-04-13 06:00:00,9,"comp3"
2015-05-13 06:00:00,9,"comp2"
2015-06-12 06:00:00,9,"comp3"
2015-06-27 06:00:00,9,"comp1"
2015-08-11 06:00:00,9,"comp3"
2015-08-26 06:00:00,9,"comp2"
2015-09-25 06:00:00,9,"comp1"
2015-12-24 06:00:00,9,"comp3"
2015-01-30 06:00:00,10,"comp1"
2015-03-16 06:00:00,10,"comp3"
2015-04-15 06:00:00,10,"comp2"
2015-05-15 06:00:00,10,"comp3"
2015-05-30 06:00:00,10,"comp1"
2015-08-13 06:00:00,10,"comp3"
2015-11-11 06:00:00,10,"comp2"
2015-12-11 06:00:00,10,"comp2"
2015-12-11 06:00:00,10,"comp3"
2015-02-24 06:00:00,11,"comp1"
2015-09-22 06:00:00,11,"comp2"
2015-12-21 06:00:00,11,"comp1"
2015-12-21 06:00:00,11,"comp2"
2015-03-14 06:00:00,12,"comp1"
2015-03-29 06:00:00,12,"comp2"
2015-03-29 06:00:00,12,"comp3"
2015-08-11 06:00:00,12,"comp3"
2015-11-09 06:00:00,12,"comp1"
2015-12-09 06:00:00,12,"comp3"
2015-12-24 06:00:00,12,"comp2"
2015-01-27 06:00:00,13,"comp4"
2015-05-12 06:00:00,13,"comp2"
2015-05-27 06:00:00,13,"comp4"
2015-07-11 06:00:00,13,"comp2"
2015-07-11 06:00:00,13,"comp4"
2015-09-09 06:00:00,13,"comp4"
2015-12-08 06:00:00,13,"comp4"
2015-02-04 06:00:00,14,"comp2"
2015-04-20 06:00:00,14,"comp1"
2015-02-03 06:00:00,15,"comp1"
2015-02-18 06:00:00,15,"comp4"
2015-04-04 06:00:00,15,"comp4"
2015-07-03 06:00:00,15,"comp4"
2015-08-02 06:00:00,15,"comp1"
2015-10-01 06:00:00,15,"comp4"
2015-11-15 06:00:00,15,"comp4"
2015-01-26 06:00:00,16,"comp1"
2015-07-10 06:00:00,16,"comp2"
2015-07-25 06:00:00,16,"comp1"
2015-08-09 06:00:00,16,"comp2"
2015-01-23 06:00:00,17,"comp2"
2015-03-24 06:00:00,17,"comp2"
2015-04-08 06:00:00,17,"comp4"
2015-05-23 06:00:00,17,"comp4"
2015-06-07 06:00:00,17,"comp2"
2015-08-21 06:00:00,17,"comp4"
2015-10-20 06:00:00,17,"comp2"
2015-11-19 06:00:00,17,"comp4"
2015-12-04 06:00:00,17,"comp2"
2015-01-02 03:00:00,18,"comp1"
2015-01-02 03:00:00,18,"comp4"
2015-03-22 06:00:00,18,"comp2"
2015-05-06 06:00:00,18,"comp4"
2015-07-20 06:00:00,18,"comp4"
2015-10-03 06:00:00,18,"comp1"
2015-12-02 06:00:00,18,"comp4"
2015-01-03 06:00:00,19,"comp4"
2015-01-18 06:00:00,19,"comp2"
2015-03-04 06:00:00,19,"comp2"
2015-04-18 06:00:00,19,"comp1"
2015-04-18 06:00:00,19,"comp4"
2015-06-02 06:00:00,19,"comp4"
2015-08-16 06:00:00,19,"comp4"
2015-10-15 06:00:00,19,"comp4"
2015-01-30 06:00:00,20,"comp1"
2015-02-14 06:00:00,20,"comp2"
2015-03-31 06:00:00,20,"comp3"
2015-03-31 06:00:00,20,"comp4"
2015-04-15 06:00:00,20,"comp2"
2015-05-30 06:00:00,20,"comp4"
2015-07-14 06:00:00,20,"comp2"
2015-07-29 06:00:00,20,"comp3"
2015-08-13 06:00:00,20,"comp4"
2015-09-27 06:00:00,20,"comp3"
2015-10-12 06:00:00,20,"comp1"
2015-11-26 06:00:00,20,"comp4"
2015-04-10 06:00:00,21,"comp4"
2015-05-25 06:00:00,21,"comp1"
2015-07-09 06:00:00,21,"comp4"
2015-08-08 06:00:00,21,"comp2"
2015-09-07 06:00:00,21,"comp1"
2015-10-07 06:00:00,21,"comp4"
2015-10-22 06:00:00,21,"comp2"
2015-11-21 06:00:00,21,"comp1"
2015-02-01 06:00:00,22,"comp4"
2015-04-02 06:00:00,22,"comp4"
2015-07-31 06:00:00,22,"comp1"
2015-09-14 06:00:00,22,"comp4"
2015-11-13 06:00:00,22,"comp1"
2015-12-13 06:00:00,22,"comp4"
2015-01-02 03:00:00,23,"comp2"
2015-01-27 06:00:00,23,"comp4"
2015-02-26 06:00:00,23,"comp2"
2015-04-12 06:00:00,23,"comp2"
2015-05-12 06:00:00,23,"comp4"
2015-06-26 06:00:00,23,"comp4"
2015-08-10 06:00:00,23,"comp2"
2015-09-09 06:00:00,23,"comp2"
2015-09-09 06:00:00,23,"comp4"
2015-10-24 06:00:00,23,"comp4"
2015-01-20 06:00:00,24,"comp2"
2015-02-04 06:00:00,24,"comp3"
2015-02-19 06:00:00,24,"comp4"
2015-04-20 06:00:00,24,"comp3"
2015-07-04 06:00:00,24,"comp4"
2015-11-16 06:00:00,24,"comp2"
2015-11-16 06:00:00,24,"comp3"
2015-12-01 06:00:00,24,"comp4"
2015-01-13 06:00:00,25,"comp2"
2015-02-12 06:00:00,25,"comp1"
2015-02-27 06:00:00,25,"comp4"
2015-03-29 06:00:00,25,"comp2"
2015-06-27 06:00:00,25,"comp4"
2015-07-12 06:00:00,25,"comp2"
2015-08-26 06:00:00,25,"comp2"
2015-09-25 06:00:00,25,"comp4"
2015-10-10 06:00:00,25,"comp1"
2015-12-09 06:00:00,25,"comp4"
2015-12-24 06:00:00,25,"comp2"
2015-04-09 06:00:00,26,"comp1"
2015-04-24 06:00:00,26,"comp2"
2015-07-23 06:00:00,26,"comp1"
2015-09-21 06:00:00,26,"comp2"
2015-10-06 06:00:00,26,"comp1"
2015-10-21 06:00:00,26,"comp2"
2015-11-20 06:00:00,26,"comp1"
2015-01-02 03:00:00,27,"comp3"
2015-01-12 06:00:00,27,"comp2"
2015-01-27 06:00:00,27,"comp1"
2015-02-11 06:00:00,27,"comp3"
2015-03-13 06:00:00,27,"comp2"
2015-07-26 06:00:00,27,"comp3"
2015-06-14 06:00:00,28,"comp1"
2015-08-28 06:00:00,28,"comp2"
2015-02-08 06:00:00,29,"comp2"
2015-05-24 06:00:00,29,"comp2"
2015-07-23 06:00:00,29,"comp2"
2015-08-07 06:00:00,29,"comp1"
2015-10-21 06:00:00,29,"comp2"
2015-11-05 06:00:00,29,"comp1"
2015-12-20 06:00:00,29,"comp2"
2015-01-16 06:00:00,30,"comp4"
