1,1,new-Default-configurable-guess xl black-XL-LightSteelBlue,guess xl black
1,1,new-Default-simple-ck m white-M-LightGreen,ck m white
1,1,new-Default-simple-levis x white-XXL-DimGray,levis x white
1,1,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink
1,1,new-Default-simple-nike xl pink-XS-Gold,nike xl pink
1,1,new-Default-simple-nike xl white-L-HotPink,nike xl white
1,1,new-Default-simple-polo m green-M-LavenderBlush,polo m green
1,1,new-Default-simple-polo x green-XL-Lime,polo x green
1,1,new-Default-simple-tommy m black-X-DarkGreen,tommy m black
1,1,new-Default-simple-tommy xl pink-L-Yellow,tommy xl pink
2,2,new-Default-configurable-levis x gray-X-DarkGoldenRod,levis x gray
2,2,new-Default-configurable-polo x black-X-DarkOrchid,polo x black
2,2,new-Default-simple-ck x blue-M-Teal,ck x blue
2,2,new-Default-simple-guess m green-XS-DarkGray,guess m green
2,2,new-Default-simple-guess x black-S-NavajoWhite,guess x black
2,2,new-Default-simple-levis xl gray-XL-Gainsboro,levis xl gray
2,2,new-Default-simple-polo m black-XL-Sienna,polo m black
2,2,new-Default-simple-polo x green-M-BlanchedAlmond,polo x green
2,2,new-Default-simple-polo xl pink-XS-Fuchsia,polo xl pink
2,2,new-Default-simple-tommy m pink-S-Darkorange,tommy m pink
2,2,new-Default-simple-tommy m pink-XL-SlateGrey,tommy m pink
3,3,new-Default-configurable-levis x gray-X-DarkGoldenRod,levis x gray
3,3,new-Default-simple-ck x gray-X-OldLace,ck x gray
3,3,new-Default-simple-ck xl white-XL-MediumPurple,ck xl white
3,3,new-Default-simple-guess xl blue-L-MediumBlue,guess xl blue
3,3,new-Default-simple-levis x green-XXL-LightPink,levis x green
3,3,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink
3,3,new-Default-simple-nike x green-XS-DarkRed,nike x green
3,3,new-Default-simple-nike xl pink-XS-GoldenRod,nike xl pink
3,3,new-Default-simple-polo x blue-XS-DarkMagenta,polo x blue
3,3,new-Default-simple-polo xl blue-XXL-Thistle,polo xl blue
4,4,new-Default-configurable-polo x white-X-SlateBlue,polo x white
4,4,new-Default-simple-ck x gray-X-OldLace,ck x gray
4,4,new-Default-simple-levis m pink-XXL-LemonChiffon,levis m pink
4,4,new-Default-simple-levis x black-XXL-SlateGray,levis x black
4,4,new-Default-simple-levis xl green-M-FloralWhite,levis xl green
4,4,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink
4,4,new-Default-simple-nike m blue-XXL-Cyan,nike m blue
4,4,new-Default-simple-polo m blue-S-RoyalBlue,polo m blue
4,4,new-Default-simple-tommy m black-X-DarkGreen,tommy m black
4,4,new-Default-simple-tommy m blue-XS-DarkSalmon,tommy m blue
4,4,new-Default-simple-tommy x green-S-OrangeRed,tommy x green
5,5,new-Default-simple-ck x blue-XL-LawnGreen,ck x blue
5,5,new-Default-simple-ck x gray-XL-DeepPink,ck x gray
5,5,new-Default-simple-guess m gray-S-Aquamarine,guess m gray
5,5,new-Default-simple-guess xl green-XXL-LightYellow,guess xl green
5,5,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink
5,5,new-Default-simple-nike x blue-XS-IndianRed,nike x blue
