1,Stores,"",7
1,Stores,"",6
1,Stores,"",3
1,Stores,"",2
1,Stores,"",4
1,Stores,"",1
1,Stores,"",5
2,Online,"",7
2,Online,"",6
2,Online,"",3
2,Online,"",2
2,Online,"",4
2,Online,"",1
2,Online,"",5
3,Catalogs,"",7
3,Catalogs,"",6
3,Catalogs,"",3
3,Catalogs,"",2
3,Catalogs,"",4
3,Catalogs,"",1
3,Catalogs,"",5
3,Catalogs,"",7
3,Catalogs,"",6
3,Catalogs,"",3
3,Catalogs,"",2
3,Catalogs,"",4
3,Catalogs,"",1
3,Catalogs,"",5
4,Direct sales,"",7
4,Direct sales,"",6
4,Direct sales,"",3
4,Direct sales,"",2
4,Direct sales,"",4
4,Direct sales,"",1
4,Direct sales,"",5
5,Television home shopping,"",7
5,Television home shopping,"",6
5,Television home shopping,"",3
5,Television home shopping,"",2
5,Television home shopping,"",4
5,Television home shopping,"",1
5,Television home shopping,"",5
6,Automated retailing,"",7
6,Automated retailing,"",6
6,Automated retailing,"",3
6,Automated retailing,"",2
6,Automated retailing,"",4
6,Automated retailing,"",1
6,Automated retailing,"",5
