1,CTF-01440,2015-11-30 08:00:00.0000000,1
2,CWF-01752,2015-12-01 08:00:00.0000000,1
3,228-10245,2015-12-02 08:00:00.0000000,1
4,DMO-04308,2015-11-25 02:03:20.8470000,12
5,DMO-04318,2015-11-30 23:56:48.0000000,362
6,DMO-04318,2015-11-30 23:58:56.0000000,363
7,DMO-04319,2015-12-01 00:06:59.0000000,364
8,DMO-04328,2015-12-01 00:22:00.0000000,370
9,DMO-04342,2015-12-01 00:23:43.0000000,372
10,DMO-04321,2015-12-01 00:25:07.0000000,373
11,DMO-04328,2015-12-01 00:30:12.0000000,378
12,DMO-10114,2015-12-01 00:31:02.0000000,378
13,DMO-10115,2015-12-01 00:31:12.0000000,378
14,DMO-04319,2015-12-01 01:18:01.0000000,385
15,DMO-04321,2015-12-01 01:18:09.0000000,385
16,DMO-04341,2015-12-01 01:19:46.0000000,386
17,DMO-04329,2015-12-01 01:38:55.0000000,391
18,DMO-04338,2015-12-01 01:39:18.0000000,391
19,DMO-04344,2015-12-01 01:40:26.0000000,391
20,DMO-04342,2015-12-01 02:09:02.0000000,410
21,DMO-043282,2015-12-01 03:55:20.0000000,433
22,DMO-04309,2015-12-01 03:55:54.0000000,433
23,DMO-04309,2015-12-03 20:04:44.0000000,467
24,DMO-10108,2015-12-10 18:53:53.0000000,1480
25,DMO-04344,2015-12-10 20:18:07.0000000,1488
26,DMO-043050,2015-12-13 03:53:16.0000000,1538
27,DMO-04311,2015-12-14 17:59:36.0000000,1589
28,DMO-04307,2015-12-14 17:59:46.0000000,1589
29,DMO-04318,2015-12-15 18:32:40.0000000,1616
30,DMO-04321,2015-12-15 18:32:44.0000000,1616
31,DMO-04319,2015-12-15 18:45:09.0000000,1620
32,DMO-04321,2015-12-15 18:45:12.0000000,1620
33,DMO-043050,2015-12-15 18:45:20.0000000,1620
34,DMO-10109,2015-12-15 19:57:33.0000000,1641
35,DMO-04308,2015-12-16 00:14:40.0000000,1683
36,DMO-04319,2015-12-16 03:11:52.0000000,1686
37,DMO-043050,2015-12-16 03:12:10.0000000,1686
38,DMO-04342,2015-12-16 03:13:10.0000000,1687
39,DMO-04324,2015-12-16 03:13:14.0000000,1687
40,DMO-04311,2015-12-16 03:13:53.0000000,1688
41,DMO-04309,2015-12-16 03:13:55.0000000,1688
42,DMO-04338,2015-12-16 03:17:14.0000000,1690
43,DMO-04342,2015-12-16 03:17:22.0000000,1690
44,DMO-04351,2015-12-16 03:17:34.0000000,1690
45,DMO-10109,2015-12-16 03:17:45.0000000,1690
46,DMO-04340,2015-12-16 03:18:06.0000000,1691
47,DMO-04351,2015-12-16 03:18:11.0000000,1691
48,DMO-04308,2015-12-16 07:29:14.0000000,1694
49,DMO-04342,2015-12-16 07:29:56.0000000,1694
50,DMO-04304,2015-12-16 07:29:57.0000000,1694
51,DMO-04311,2015-12-16 07:29:58.0000000,1694
52,DMO-04307,2015-12-16 07:30:02.0000000,1694
53,DMO-10108,2015-12-16 16:39:52.0000000,1708
54,DMO-04318,2015-12-16 20:19:40.0000000,1709
55,DMO-04344,2015-12-16 22:28:20.0000000,1714
56,DMO-10108,2015-12-16 23:16:59.0000000,1715
57,DMO-04304,2015-12-17 00:50:42.0000000,1717
58,DMO-04343,2015-12-17 05:03:24.0000000,1722
59,DMO-04309,2015-12-19 06:52:33.0000000,1735
60,DMO-04311,2015-12-19 07:07:00.0000000,1739
61,DMO-04307,2015-12-21 17:10:57.0000000,2457
62,DMO-04311,2015-12-21 18:26:54.0000000,2463
63,DMO-04314,2015-12-21 18:27:02.0000000,2463
64,DMO-04321,2015-12-21 22:37:55.0000000,2471
65,DMO-04311,2016-01-04 16:23:47.0000000,2472
66,DMO-04338,2016-01-05 20:53:32.0000000,2474
67,DMO-04318,2016-01-06 01:05:38.0000000,2492
68,DMO-04319,2016-01-06 02:35:10.0000000,2493
69,DMO-04311,2016-01-06 02:48:45.0000000,2495
70,DMO-04309,2016-01-06 03:04:08.0000000,2499
71,DMO-04311,2016-01-06 04:33:38.0000000,2518
72,DMO-04309,2016-01-06 04:34:17.0000000,2518
73,DMO-04338,2016-01-06 14:20:41.0000000,2521
74,DMO-04340,2016-01-06 14:20:43.0000000,2521
75,DMO-04328,2016-01-06 14:21:42.0000000,2522
76,DMO-04342,2016-01-06 14:21:47.0000000,2522
77,DMO-04304,2016-01-07 03:39:27.0000000,2524
78,DMO-04304,2016-01-07 03:39:32.0000000,2524
79,DMO-04305,2016-01-07 03:42:37.0000000,2525
80,DMO-04323,2016-01-07 03:42:46.0000000,2525
81,DMO-04325,2016-01-07 03:42:48.0000000,2525
82,DMO-04342,2016-01-07 03:45:21.0000000,2526
83,DMO-04309,2016-07-01 03:50:49.0000000,2527
84,DMO-043282,2016-07-01 04:04:53.0000000,2527
85,DMO-043282,2016-07-01 04:05:01.0000000,2527
86,DMO-04304,2016-01-07 17:39:59.0000000,2528
87,DMO-04321,2016-01-07 21:31:14.0000000,2529
88,DMO-04323,2016-01-07 21:31:16.0000000,2529
89,DMO-10115,2016-01-07 21:31:35.0000000,2529
90,DMO-04304,2016-01-07 21:44:44.0000000,2530
91,DMO-04318,2016-01-07 21:47:46.0000000,2532
92,DMO-04328,2016-01-07 21:47:46.0000000,2532
