1,CTF-01440,2015-12-04 08:00:00.0000000,2
2,CWF-01752,2015-12-05 08:00:00.0000000,3
3,228-10245,2015-12-05 08:03:00.0000000,3
4,3Y3-00005,2015-12-05 08:07:00.0000000,4
5,4G9-00013,2015-12-08 08:00:00.0000000,4
6,93A-00299,2015-11-30 08:00:00.0000000,1
7,AAA-04294,2015-11-30 08:05:00.0000000,1
8,AAA-04303,2015-11-30 08:10:00.0000000,1
9,C9F-00168,2015-11-30 08:15:00.0000000,1
10,CTF-01440,2015-12-04 08:00:00.0000000,2
11,CWF-01752,2015-12-05 08:00:00.0000000,3
12,228-10245,2015-12-05 08:03:00.0000000,3
13,3Y3-00005,2015-12-05 08:07:00.0000000,4
14,4G9-00013,2015-12-08 08:00:00.0000000,4
15,DMO-04318,2015-11-30 23:24:15.0000000,346
16,DMO-04319,2015-11-30 23:24:51.0000000,346
17,DMO-04304,2015-11-30 23:30:19.0000000,349
18,DMO-04311,2015-11-30 23:30:42.0000000,349
19,DMO-04304,2015-11-30 23:31:51.0000000,353
20,DMO-04311,2015-11-30 23:33:09.0000000,353
21,DMO-04307,2015-11-30 23:33:50.0000000,353
22,DMO-04318,2015-11-30 23:41:36.0000000,356
23,DMO-04319,2015-11-30 23:41:40.0000000,356
24,DMO-04321,2015-11-30 23:41:41.0000000,356
25,DMO-04328,2015-11-30 23:41:43.0000000,356
26,DMO-04304,2015-11-30 23:41:56.0000000,357
27,DMO-04311,2015-11-30 23:42:18.0000000,357
28,DMO-04307,2015-11-30 23:42:18.0000000,357
29,DMO-043282,2015-11-30 23:42:19.0000000,357
30,DMO-04311,2015-11-30 23:45:19.0000000,358
31,DMO-04318,2015-11-30 23:45:35.0000000,359
32,DMO-04319,2015-11-30 23:45:59.0000000,359
33,DMO-04321,2015-11-30 23:45:59.0000000,359
34,DMO-04328,2015-11-30 23:46:00.0000000,359
35,DMO-10116,2015-11-30 23:46:01.0000000,359
36,DMO-043050,2015-11-30 23:46:03.0000000,359
37,DMO-04318,2015-11-30 23:47:18.0000000,360
38,DMO-04318,2015-11-30 23:49:58.0000000,361
39,DMO-04319,2015-11-30 23:50:34.0000000,361
40,DMO-04321,2015-11-30 23:51:24.0000000,361
41,DMO-04318,2015-11-30 23:56:02.0000000,362
42,DMO-04319,2015-11-30 23:57:32.0000000,362
43,DMO-04318,2015-11-30 23:58:30.0000000,363
44,DMO-04319,2015-11-30 23:59:01.0000000,363
45,DMO-04321,2015-12-01 00:00:28.0000000,363
46,DMO-04318,2015-12-01 00:06:13.0000000,364
47,DMO-04319,2015-12-01 00:06:46.0000000,364
48,DMO-04321,2015-12-01 00:06:59.0000000,364
49,DMO-04333,2015-12-01 00:07:59.0000000,365
50,DMO-04304,2015-12-01 00:08:16.0000000,366
51,DMO-04311,2015-12-01 00:08:21.0000000,366
52,DMO-04328,2015-12-01 00:08:27.0000000,367
53,DMO-04342,2015-12-01 00:08:48.0000000,368
54,DMO-04324,2015-12-01 00:09:37.0000000,369
55,DMO-04318,2015-12-01 00:16:18.0000000,369
56,DMO-04328,2015-12-01 00:16:19.0000000,369
57,DMO-04333,2015-12-01 00:17:59.0000000,369
58,DMO-04318,2015-12-01 00:20:48.0000000,370
59,DMO-04319,2015-12-01 00:21:05.0000000,370
60,DMO-04321,2015-12-01 00:21:07.0000000,370
61,DMO-04328,2015-12-01 00:21:50.0000000,370
62,DMO-10116,2015-12-01 00:22:00.0000000,370
63,DMO-043050,2015-12-01 00:22:08.0000000,370
64,DMO-04318,2015-12-01 00:22:51.0000000,371
65,DMO-04328,2015-12-01 00:23:14.0000000,372
66,DMO-04342,2015-12-01 00:23:32.0000000,372
67,DMO-04328,2015-12-01 00:23:43.0000000,372
68,DMO-04342,2015-12-01 00:24:09.0000000,372
69,DMO-04318,2015-12-01 00:24:30.0000000,373
70,DMO-04319,2015-12-01 00:24:48.0000000,373
71,DMO-04321,2015-12-01 00:24:55.0000000,373
72,DMO-04328,2015-12-01 00:25:07.0000000,373
73,DMO-10116,2015-12-01 00:25:21.0000000,373
74,DMO-043050,2015-12-01 00:25:41.0000000,373
75,DMO-04318,2015-12-01 00:25:59.0000000,373
76,DMO-04304,2015-12-01 00:26:42.0000000,374
77,DMO-04328,2015-12-01 00:28:17.0000000,375
78,DMO-04342,2015-12-01 00:28:45.0000000,376
79,DMO-04323,2015-12-01 00:29:46.0000000,378
80,DMO-04325,2015-12-01 00:29:55.0000000,378
81,DMO-04328,2015-12-01 00:30:03.0000000,378
82,DMO-10114,2015-12-01 00:30:12.0000000,378
83,DMO-10115,2015-12-01 00:31:02.0000000,378
84,DMO-10118,2015-12-01 00:31:12.0000000,378
85,DMO-04323,2015-12-01 00:31:23.0000000,378
86,DMO-04329,2015-12-01 00:32:09.0000000,379
87,DMO-04304,2015-12-01 01:03:43.0000000,384
88,DMO-04311,2015-12-01 01:03:46.0000000,384
89,DMO-04318,2015-12-01 01:17:39.0000000,385
90,DMO-04319,2015-12-01 01:17:54.0000000,385
91,DMO-04321,2015-12-01 01:18:01.0000000,385
92,DMO-04328,2015-12-01 01:18:09.0000000,385
93,DMO-10116,2015-12-01 01:18:27.0000000,385
94,DMO-043050,2015-12-01 01:18:43.0000000,385
95,DMO-04318,2015-12-01 01:18:48.0000000,385
96,DMO-04305,2015-12-01 01:19:28.0000000,386
97,DMO-04317,2015-12-01 01:19:34.0000000,386
98,DMO-04330,2015-12-01 01:19:35.0000000,386
99,DMO-04341,2015-12-01 01:19:37.0000000,386
100,DMO-04325,2015-12-01 01:19:46.0000000,386
101,DMO-04328,2015-12-01 01:19:48.0000000,386
102,DMO-04304,2015-12-01 01:24:24.0000000,387
103,DMO-04311,2015-12-01 01:24:29.0000000,387
104,DMO-04307,2015-12-01 01:24:31.0000000,387
105,DMO-043282,2015-12-01 01:25:47.0000000,387
106,DMO-04309,2015-12-01 01:25:48.0000000,387
107,DMO-04308,2015-12-01 01:25:49.0000000,387
108,DMO-04342,2015-12-01 01:25:55.0000000,387
109,DMO-04304,2015-12-01 01:26:01.0000000,387
110,DMO-04307,2015-12-01 01:27:33.0000000,384
111,DMO-04304,2015-12-01 01:27:45.0000000,388
112,DMO-04311,2015-12-01 01:27:48.0000000,388
113,DMO-04318,2015-12-01 01:28:42.0000000,389
114,DMO-04321,2015-12-01 01:38:26.0000000,390
115,DMO-04329,2015-12-01 01:38:42.0000000,391
116,DMO-04337,2015-12-01 01:38:55.0000000,391
117,DMO-04338,2015-12-01 01:39:06.0000000,391
118,DMO-04342,2015-12-01 01:39:18.0000000,391
119,DMO-04343,2015-12-01 01:39:26.0000000,391
120,DMO-04344,2015-12-01 01:39:46.0000000,391
121,DMO-04351,2015-12-01 01:40:26.0000000,391
122,DMO-04352,2015-12-01 01:41:11.0000000,392
123,DMO-10109,2015-12-01 01:41:22.0000000,392
124,DMO-10115,2015-12-01 01:41:33.0000000,392
125,DMO-10117,2015-12-01 01:41:35.0000000,392
126,DMO-10118,2015-12-01 01:41:38.0000000,392
127,DMO-10119,2015-12-01 01:41:41.0000000,392
128,DMO-10120,2015-12-01 01:41:45.0000000,392
129,DMO-10122,2015-12-01 01:41:48.0000000,392
130,DMO-10124,2015-12-01 01:41:51.0000000,392
131,DMO-10125,2015-12-01 01:41:55.0000000,392
132,DMO-04328,2015-12-01 01:41:58.0000000,392
133,DMO-04329,2015-12-01 01:42:02.0000000,392
134,DMO-04337,2015-12-01 01:42:05.0000000,392
135,DMO-04323,2015-12-01 01:45:21.0000000,394
136,DMO-04329,2015-12-01 01:45:39.0000000,395
137,DMO-04337,2015-12-01 01:46:00.0000000,396
138,DMO-04338,2015-12-01 01:46:28.0000000,397
139,DMO-04342,2015-12-01 01:46:52.0000000,398
140,DMO-04321,2015-12-01 01:47:32.0000000,400
141,DMO-04338,2015-12-01 01:47:49.0000000,401
142,DMO-04337,2015-12-01 01:48:17.0000000,402
143,DMO-04338,2015-12-01 01:48:41.0000000,403
144,DMO-04304,2015-12-01 01:49:10.0000000,404
145,DMO-04321,2015-12-01 01:49:22.0000000,406
146,DMO-04311,2015-12-01 01:49:38.0000000,404
147,DMO-04338,2015-12-01 01:49:41.0000000,407
148,DMO-04307,2015-12-01 01:49:49.0000000,404
149,DMO-04337,2015-12-01 01:49:59.0000000,408
150,DMO-043282,2015-12-01 01:50:40.0000000,404
151,DMO-04309,2015-12-01 01:50:46.0000000,404
152,DMO-04342,2015-12-01 01:50:51.0000000,404
153,DMO-04304,2015-12-01 01:50:55.0000000,404
154,DMO-04304,2015-12-01 01:59:40.0000000,409
155,DMO-04311,2015-12-01 01:59:44.0000000,409
156,DMO-04307,2015-12-01 01:59:46.0000000,409
157,DMO-043282,2015-12-01 01:59:47.0000000,409
158,DMO-04309,2015-12-01 01:59:48.0000000,409
159,DMO-04342,2015-12-01 01:59:49.0000000,409
160,DMO-04304,2015-12-01 02:07:47.0000000,410
161,DMO-04311,2015-12-01 02:07:50.0000000,410
162,DMO-04307,2015-12-01 02:07:54.0000000,410
163,DMO-043282,2015-12-01 02:07:56.0000000,410
164,DMO-04309,2015-12-01 02:08:00.0000000,410
165,DMO-04342,2015-12-01 02:08:46.0000000,410
166,DMO-04304,2015-12-01 02:09:02.0000000,410
167,DMO-04318,2015-12-01 02:18:08.0000000,411
168,DMO-04319,2015-12-01 02:18:15.0000000,411
169,DMO-04321,2015-12-01 02:18:16.0000000,411
170,DMO-04328,2015-12-01 02:18:17.0000000,411
171,DMO-10116,2015-12-01 02:18:18.0000000,411
172,DMO-04311,2015-12-01 02:18:39.0000000,412
173,DMO-04309,2015-12-01 02:18:46.0000000,412
174,DMO-04314,2015-12-01 02:18:47.0000000,412
175,DMO-04343,2015-12-01 02:18:48.0000000,412
176,DMO-10103,2015-12-01 02:18:49.0000000,412
177,DMO-04304,2015-12-01 02:19:09.0000000,413
178,DMO-04311,2015-12-01 02:19:15.0000000,413
179,DMO-04304,2015-12-01 02:39:25.0000000,421
180,DMO-04318,2015-12-01 02:44:06.0000000,422
181,DMO-04319,2015-12-01 02:44:17.0000000,423
182,DMO-04321,2015-12-01 02:44:23.0000000,423
183,DMO-04328,2015-12-01 02:44:23.0000000,423
184,DMO-10116,2015-12-01 02:44:24.0000000,423
185,DMO-04304,2015-12-01 03:03:27.0000000,424
186,DMO-04311,2015-12-01 03:03:30.0000000,424
187,DMO-04307,2015-12-01 03:03:31.0000000,424
188,DMO-043282,2015-12-01 03:03:34.0000000,424
189,DMO-04305,2015-12-01 03:03:55.0000000,425
190,DMO-04317,2015-12-01 03:03:58.0000000,425
191,DMO-04330,2015-12-01 03:03:58.0000000,425
192,DMO-04341,2015-12-01 03:03:59.0000000,425
193,DMO-04325,2015-12-01 03:04:00.0000000,425
194,DMO-04328,2015-12-01 03:04:37.0000000,425
195,DMO-04304,2015-12-01 03:05:03.0000000,426
196,DMO-04311,2015-12-01 03:05:06.0000000,426
197,DMO-04307,2015-12-01 03:05:08.0000000,426
198,DMO-043282,2015-12-01 03:05:09.0000000,426
199,DMO-04309,2015-12-01 03:05:09.0000000,426
200,DMO-04318,2015-12-01 03:08:16.0000000,427
201,DMO-04305,2015-12-01 03:36:11.0000000,428
202,DMO-04317,2015-12-01 03:36:16.0000000,428
203,DMO-04330,2015-12-01 03:36:17.0000000,428
204,DMO-04341,2015-12-01 03:36:18.0000000,428
205,DMO-04325,2015-12-01 03:36:20.0000000,428
206,DMO-04305,2015-12-01 03:38:35.0000000,429
207,DMO-04317,2015-12-01 03:38:38.0000000,429
208,DMO-04330,2015-12-01 03:38:38.0000000,429
209,DMO-04341,2015-12-01 03:38:40.0000000,429
210,DMO-04325,2015-12-01 03:38:41.0000000,429
211,DMO-04305,2015-12-01 03:39:42.0000000,430
212,DMO-04317,2015-12-01 03:39:44.0000000,430
213,DMO-04330,2015-12-01 03:39:45.0000000,430
214,DMO-04341,2015-12-01 03:39:47.0000000,430
215,DMO-04325,2015-12-01 03:39:51.0000000,430
216,DMO-04305,2015-12-01 03:40:33.0000000,431
217,DMO-04317,2015-12-01 03:40:39.0000000,431
218,DMO-04330,2015-12-01 03:40:40.0000000,431
219,DMO-04341,2015-12-01 03:40:41.0000000,431
220,DMO-04325,2015-12-01 03:40:43.0000000,431
221,DMO-04304,2015-12-01 03:48:23.0000000,432
222,DMO-04304,2015-12-01 03:49:34.0000000,433
223,DMO-04311,2015-12-01 03:49:38.0000000,433
224,DMO-04307,2015-12-01 03:51:21.0000000,433
225,DMO-04304,2015-12-01 03:52:48.0000000,434
226,DMO-04311,2015-12-01 03:52:57.0000000,434
227,DMO-04307,2015-12-01 03:53:19.0000000,434
