1,17,UK
2,186,UK
3,22,UK
4,126,UK
5,114,UK
6,98,UK
7,57,UK
8,88,UK
9,27,UK
10,79.2,UK
11,72,UK
12,82.8,UK
13,316.8,UK
14,111.6,UK
15,360,UK
16,230.4,UK
17,151.2,UK
18,248.4,UK
19,309.6,UK
20,334.8,UK
21,356.4,UK
22,331.2,UK
23,342,UK
24,338.4,UK
25,324,UK
26,320.4,UK
27,306,UK
1,280.8,Finland
2,262.8,Finland
3,126,Finland
4,61.2,Finland
5,115.2,Finland
6,68.4,Finland
7,18,Finland
8,25.2,Finland
9,122.4,Finland
10,43.2,Finland
11,32.4,Finland
12,39.6,Finland
13,234,Finland
14,93.6,Finland
15,345.6,Finland
16,162,Finland
17,133.2,Finland
18,172.8,Finland
19,219.6,Finland
20,259.2,Finland
21,327.6,Finland
22,252,Finland
23,266.4,Finland
24,255.6,Finland
25,237.6,Finland
26,223.2,Finland
27,198,Finland
1,190.8,Germany
2,212.4,Germany
3,108,Germany
4,36,Germany
5,100.8,Germany
6,50.4,Germany
7,3.6,Germany
8,7.2,Germany
9,104.4,Germany
10,21.6,Germany
11,10.8,Germany
12,14.4,Germany
13,180,Germany
14,86.4,Germany
15,313.2,Germany
16,147.6,Germany
17,118.8,Germany
18,154.8,Germany
19,169.2,Germany
20,208.8,Germany
21,284.4,Germany
22,194.4,Germany
23,216,Germany
24,205.2,Germany
25,187.2,Germany
26,176.4,Germany
27,165.6,Germany
1,158.4,Sweden
2,298.8,Sweden
3,140.4,Sweden
4,75.6,Sweden
5,129.6,Sweden
6,90,Sweden
7,28.8,Sweden
8,46.8,Sweden
9,136.8,Sweden
10,64.8,Sweden
11,54,Sweden
12,57.6,Sweden
13,273.6,Sweden
14,97.2,Sweden
15,352.8,Sweden
16,183.6,Sweden
17,144,Sweden
18,201.6,Sweden
19,244.8,Sweden
20,295.2,Sweden
21,349.2,Sweden
22,288,Sweden
23,302.4,Sweden
24,291.6,Sweden
25,277.2,Sweden
26,270,Sweden
27,241.2,Sweden
46,1,UK
47,300,UK
48,301,UK
49,302,UK
50,1,UK
51,467,UK
52,468,UK
53,469,UK
55,1,UK
56,524,UK
57,545,UK
58,548,UK
59,1,UK
60,1054,UK
61,28,UK
62,1,UK
63,132,UK
64,127,UK
65,1,UK
66,218,UK
67,357,UK
68,852,UK
69,1,UK
70,128,UK
71,1,UK
72,328,UK
73,248,UK
74,1,UK
75,1,UK
76,1,UK
77,1,UK
78,1,UK
79,1,UK
80,1,UK
81,1,UK
82,1,UK
83,1,UK
84,1,UK
85,1,UK
86,1,UK
87,1,UK
88,1,UK
89,1,UK
90,1,UK
91,1,UK
92,1,UK
93,1,UK
94,1,UK
95,1,UK
96,1,UK
97,1,UK
98,1,UK
99,1,UK
